EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,
133171,WIND PT LT WI TO WINTHROP HBR IL (ZONE),CAROL BEACH,7/16/2008,1659,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,CST-6,MG,21456,Z,646,MKX,0,0,Buoy, , , ,38,E,38,E,CAROL BEACH,7/16/2008,1659,42.5733,-87.0721,42.5733,-87.0721,,"A convective thunderstorm complex moved east/southeast across southern Wisconsin and over the waters of Lake Michigan. The complex generated a line of strong to severe storms. Powerful thunderstorm winds gusts to 60 knots were produced by the storms. Surface dewpoints were in the lower to mid 70s, and CAPE values were 3000 to 4000. Maximum afternoon temperatures were in the 85 to 90 range.",402,
133154,WIND PT LT WI TO WINTHROP HBR IL (ZONE),CAROL BEACH,7/16/2008,1659,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,CST-6,MG,21456,Z,646,MKX,0,0,Buoy, , , ,38,E,38,E,CAROL BEACH,7/16/2008,1659,42.5571,-87.0667,42.5571,-87.0667,,"A convective thunderstorm complex moved east/southeast across southern Wisconsin and over the waters of Lake Michigan. The complex generated a line of strong to severe storms. Powerful thunderstorm winds gusts to 60 knots were produced by the storms. Surface dewpoints were in the lower to mid 70s, and CAPE values were 3000 to 4000. Maximum afternoon temperatures were in the 85 to 90 range.",403,
128994,GREEN BAY SOUTH FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE AND NORTH FROM OCONTO WI TO LITTLE STURGEON BAY WI (ZONE),MENOMINEE STATION (MNMM4),7/17/2008,1600,Marine Thunderstorm Wind,42, ,0,0,0,0,XX,CST-6,MG,21835,Z,521,GRB,0,0,Official NWS Observations, , , ,4,ESE,4,ESE,MENOMINEE STATION (MNMM4),7/17/2008,1600,45.09,-87.55,45.09,-87.55,Winds in excess of 40 knots were recorded at the Marinette-Menominee Lakeshore.,Thunderstorms that produced large hail and strong winds over northeast Wisconsin continued to produce strong winds as they moved over the Bay of Green Bay.,404,
127685,GREEN BAY N FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE (ZONE),CEDAR RIVER ENTRANCE LIGHT,7/17/2008,1700,Marine Thunderstorm Wind,60, ,0,0,0,0,XX,EST-5,EG,21594,Z,221,MQT,0,0,Trained Spotter, , , ,11,NNE,11,NNE,CEDAR RIVER ENTRANCE LIGHT,7/17/2008,1703,45.553,-87.2632,45.553,-87.2632,Numerous large trees were reported down 11 miles northeast of Cedar River. Some of the downed trees were as large as 24 inches in diameter.,"Thunderstorms produced strong, gusty winds along the bay of Green Bay on the evening of the 17th.",405,
127667,GREEN BAY N FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE (ZONE),ESCANABA LIGHT,7/17/2008,1735,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,EST-5,MG,21594,Z,221,MQT,0,0,AWOS, , , ,0,N,0,N,ESCANABA LIGHT,7/17/2008,1738,45.75,-87.07,45.75,-87.07,,"Thunderstorms produced strong, gusty winds along the bay of Green Bay on the evening of the 17th.",406,
127681,5NM E OF FAIRPORT MI TO ROCK ISLAND PASSAGE (ZONE),POINT DETOUR,7/17/2008,1740,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,EST-5,MG,21594,Z,250,MQT,0,0,Mesonet, , , ,4,NNW,4,NNW,POINT DETOUR,7/17/2008,1805,45.6221,-86.6673,45.6221,-86.6673,The GLOS site at Fairport measured a wind gust to 40 knots.,"Thunderstorms produced strong, gusty winds along the bay of Green Bay on the evening of the 17th.",407,
127673,SEUL CHOIX POINT TO POINT DETOUR MI (ZONE),POINT DETOUR,7/17/2008,1740,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,EST-5,MG,21594,Z,248,MQT,0,0,Mesonet, , , ,4,NNW,4,NNW,POINT DETOUR,7/17/2008,1805,45.6223,-86.6681,45.6223,-86.6681,The GLOS site at Fairport measured a wind gust to 40 knots.,"Thunderstorms produced strong, gusty winds along the bay of Green Bay on the evening of the 17th.",408,
126544,SLEEPING BEAR POINT TO GRAND TRAVERSE LIGHT MI (ZONE),GRAND TRAVERSE LIGHT,7/17/2008,1810,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,EST-5,MG,21410,Z,344,APX,0,0,C-MAN Station, , , ,1,N,1,N,GRAND TRAVERSE LIGHT,7/17/2008,1810,45.2245,-85.55,45.2245,-85.55,,A thunderstorm brought strong winds to parts of northern Lake Michigan.,409,
124154,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,7/21/2008,800,Marine Thunderstorm Wind,34, ,0,0,0,0,XX,CST-6,MG,20980,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,7/21/2008,800,41.9,-87.6,41.9,-87.6,,Strong to severe thunderstorms moved across southern Lake Michigan during the morning hours of July 21st.,410,
124157,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,7/21/2008,845,Marine Thunderstorm Wind,42, ,0,0,0,0,XX,CST-6,MG,20980,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,7/21/2008,850,41.72,-86.9,41.72,-86.9,,Strong to severe thunderstorms moved across southern Lake Michigan during the morning hours of July 21st.,411,
127711,GREEN BAY N FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE (ZONE),STONY POINT,7/25/2008,1615,Marine Thunderstorm Wind,50, ,0,0,0,0,XX,EST-5,EG,21604,Z,221,MQT,0,0,Trained Spotter, , , ,18,WNW,0,NNW,GLADSTONE,7/25/2008,1645,45.89,-86.54,45.8527,-87.0213,There were numerous spotter reports of large trees down from Gladstone and Rapid River to Garden Corners.,Severe thunderstorms produced strong wind gusts near the bay of Green Bay on the evening of the 25th.,412,
124163,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,7/29/2008,2105,Marine Thunderstorm Wind,41, ,0,0,0,0,XX,CST-6,MG,20982,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,7/29/2008,2110,41.9,-87.6,41.9,-87.6,,Strong thunderstorms moved across southern Lake Michigan during the late evening hours of July 29th.,413,
133898,GREEN BAY N FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE (ZONE),ESCANABA LIGHT,8/1/2008,1415,Marine Thunderstorm Wind,50, ,0,0,0,0,XX,EST-5,EG,22839,Z,221,MQT,0,0,Trained Spotter, , , ,2,N,2,N,ESCANABA LIGHT,8/1/2008,1417,45.779,-87.07,45.779,-87.07,A two-foot diameter rotted elm tree was knocked down.,Severe thunderstorms caused damage along near shore areas from Escanaba to Stonington on the afternoon of the 1st.,414,
133900,GREEN BAY N FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE (ZONE),ESCANABA LIGHT,8/1/2008,1423,Marine Thunderstorm Wind,50, ,0,0,0,0,XX,EST-5,EG,22839,Z,221,MQT,0,0,Trained Spotter, , , ,0,N,0,N,ESCANABA LIGHT,8/1/2008,1425,45.75,-87.07,45.75,-87.07,A six-inch diameter tree limb and several three-inch diameter branches were knocked down.,Severe thunderstorms caused damage along near shore areas from Escanaba to Stonington on the afternoon of the 1st.,415,
131717,WINTHROP HARBOR TO WILMETTE HARBOR IL (ZONE),WAUKEGAN HARBOR,8/4/2008,540,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,CST-6,MG,22425,Z,740,LOT,0,0,C-MAN Station, , , ,0,N,0,N,WAUKEGAN HARBOR,8/4/2008,600,42.37,-87.83,42.37,-87.83,,Strong thunderstorms moved across southern Lake Michigan during the morning hours of August 4th.,416,
127018,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,8/4/2008,550,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,CST-6,MG,21493,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,8/4/2008,550,43.75,-87.692,43.75,-87.692,,A line of thunderstorms moved east-southeast across Wisconsin and moved over the waters of Lake Michigan during the early morning hours of August 4th. The line produced strong wind gusts between 35 and 40 knots.,417,
131718,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,8/4/2008,635,Marine Thunderstorm Wind,42, ,0,0,0,0,XX,CST-6,MG,22425,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,8/4/2008,650,41.9,-87.6,41.9,-87.6,,Strong thunderstorms moved across southern Lake Michigan during the morning hours of August 4th.,418,
131713,NORTHERLY ISLAND TO CALUMET HARBOR IL (ZONE),CALUMET HARBOR,8/4/2008,1912,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,CST-6,MG,22324,Z,742,LOT,0,0,C-MAN Station, , , ,0,N,0,N,CALUMET HARBOR,8/4/2008,1918,41.73,-87.54,41.73,-87.54,,A powerful line of thunderstorms moved across southern Lake Michigan during the evening hours of August 4th.,419,
131412,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,8/4/2008,1925,Marine Thunderstorm Wind,82, ,0,0,0,0,XX,CST-6,MG,22324,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,8/4/2008,1925,41.9,-87.6,41.9,-87.6,A wind gust to 94 mph was measured at the Harrison Crib.,A powerful line of thunderstorms moved across southern Lake Michigan during the evening hours of August 4th.,420,
111663,NEW BUFFALO TO ST JOSEPH MI (ZONE),ST. JOSEPH HARBOR,8/4/2008,2140,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST-5,MG,18976,Z,43,IWX,0,0,C-MAN Station, , , ,0,N,0,N,ST. JOSEPH HARBOR,8/4/2008,2141,42.1,-86.48,42.1,-86.48,The Great Lakes Environmental Research Laboratory (GLERL) station at St Joseph recorded a 36 knot wind gust.,The northern edge of a line of severe thunderstorms moved across southern Lake Michigan. An isolated storm developed just ahead of the line and produced locally gusty winds.,421,
131413,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,8/4/2008,2235,Marine Thunderstorm Wind,51, ,0,0,0,0,XX,CST-6,MG,22324,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,8/4/2008,2235,41.9,-87.6,41.9,-87.6,,A powerful line of thunderstorms moved across southern Lake Michigan during the evening hours of August 4th.,422,
131714,NORTHERLY ISLAND TO CALUMET HARBOR IL (ZONE),CALUMET HARBOR,8/4/2008,2254,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,CST-6,MG,22324,Z,742,LOT,0,0,C-MAN Station, , , ,0,N,0,N,CALUMET HARBOR,8/4/2008,2300,41.73,-87.54,41.73,-87.54,,A powerful line of thunderstorms moved across southern Lake Michigan during the evening hours of August 4th.,423,
131716,GARY TO BURNS HARBOR IN (ZONE),BURNS HARBOR,8/4/2008,2308,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,CST-6,MG,22324,Z,744,LOT,0,0,C-MAN Station, , , ,0,N,0,N,BURNS HARBOR,8/4/2008,2320,41.65,-87.08,41.65,-87.08,,A powerful line of thunderstorms moved across southern Lake Michigan during the evening hours of August 4th.,424,
131715,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,8/4/2008,2325,Marine Thunderstorm Wind,34, ,0,0,0,0,XX,CST-6,MG,22324,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,8/4/2008,2325,41.72,-86.9,41.72,-86.9,,A powerful line of thunderstorms moved across southern Lake Michigan during the evening hours of August 4th.,425,
127884,GREEN BAY SOUTH FROM CEDAR RIVER MI TO ROCK ISLAND PASSAGE AND NORTH FROM OCONTO WI TO LITTLE STURGEON BAY WI (ZONE),ELLISON BAY,8/6/2008,1801,Marine Thunderstorm Wind,50, ,0,0,0,0,XX,CST-6,MG,21633,Z,521,GRB,0,0,Mesonet, , , ,5,ENE,5,ENE,ELLISON BAY,8/6/2008,1801,45.2904,-86.9779,45.2904,-86.9779,A 58 mph wind gust was measured at Northport Pier in northern Door County.,Cool air aloft associated with an upper level trough combined with a surface wind-shift line to enable isolated storms to become severe.,426,
132933,NORWOOD MI TO 5NM W OF MACKINAC BRIDGE INC LITTLE TRAVERSE BAY (ZONE),PETOSKEY,8/22/2008,1414,Marine Thunderstorm Wind,43, ,0,0,0,0,XX,EST-5,MG,22630,Z,342,APX,0,0,COOP Observer, , , ,0,N,0,N,PETOSKEY,8/22/2008,1414,45.3858,-84.96,45.3858,-84.96,Wind gust measured at 50 mph on the campus of North Central Michigan College.,"A strong thunderstorm moved northeast along the Lake Michigan coastline, producing gusty winds on Little Traverse Bay.",427,
143294,GARY TO BURNS HARBOR IN (ZONE),BURNS HARBOR,12/27/2008,1520,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,CST-6,MG,24648,Z,744,LOT,0,0,C-MAN Station, , , ,3,W,3,W,BURNS HARBOR,12/27/2008,1520,41.647,-87.147,41.647,-87.147,,Strong thunderstorms moved across parts of far southern Lake Michigan during the afternoon hours of December 27th.,428,
160308,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,3/24/2009,2250,Marine Thunderstorm Wind,45, ,0,0,0,0,XX,CST-6,MG,27323,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,3/24/2009,2250,41.9,-87.6,41.9,-87.6,,Strong to severe thunderstorms moved across southern Lake Michigan during the late evening of March 24th and the early morning of March 25th.,429,
160311,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),BURNS HARBOR,3/24/2009,2250,Marine Thunderstorm Wind,51, ,0,0,0,0,XX,CST-6,MG,27323,Z,745,LOT,0,0,C-MAN Station, , , ,4,W,4,W,BURNS HARBOR,3/24/2009,2250,41.65,-87.15,41.65,-87.15,,Strong to severe thunderstorms moved across southern Lake Michigan during the late evening of March 24th and the early morning of March 25th.,430,
160310,NORTHERLY ISLAND TO CALUMET HARBOR IL (ZONE),CALUMET HARBOR,3/24/2009,2318,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,CST-6,MG,27323,Z,742,LOT,0,0,C-MAN Station, , , ,0,N,0,N,CALUMET HARBOR,3/24/2009,2318,41.73,-87.54,41.73,-87.54,,Strong to severe thunderstorms moved across southern Lake Michigan during the late evening of March 24th and the early morning of March 25th.,431,
159344,LM SHEBOYGAN WI TO WINTHROP HARBOR IL EWD BYD 5NM TO MID LINE OF LAKE (ZONE),SHEBOYGAN,3/24/2009,2342,Marine Thunderstorm Wind,55, ,0,0,0,0,XX,CST-6,MG,27164,Z,665,MKX,0,0,C-MAN Station, , , ,1,NNE,1,NNE,SHEBOYGAN,3/24/2009,2342,43.7661,-87.7108,43.7661,-87.7108,A powerful thunderstorm wind gust affected the Sheboygan port area.  No damage was reported.,"A line of intense rain showers with isolated thunderstorms moved out over Lake Michigan and quickly fell apart.  However, one powerful wind gust was observed in the Sheboygan port area.",432,
171148,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,5/7/2009,1815,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,EST-5,MG,29175,Z,46,IWX,0,0,C-MAN Station, , , ,1,NW,1,NW,MICHIGAN CITY,5/7/2009,1816,41.729,-86.9118,41.729,-86.9118,The Great Lakes Environmental Research Laboratory (GLERL) station at Michigan City recorded a 39 knot wind gust.,"A weak front stalled out over the area during the afternoon and evening. A weak disturbance moved through, allowing showers and storms to develop. A small area of convection developed over Lake Michigan and produced locally gusty winds.",433,
167678,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,5/13/2009,2110,Marine Thunderstorm Wind,39, ,0,0,0,0,XX,CST-6,MG,28492,Z,645,MKX,0,0,C-MAN Station, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,5/13/2009,2110,43.046,-87.879,43.046,-87.879,,"A strong cold front moved across the nearshore waters of Lake Michigan, producing a line of thunderstorms.  Some of these thunderstorms produced severe wind gusts over the nearshore waters.",434,
166226,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,5/13/2009,2115,Marine Thunderstorm Wind,53, ,0,0,0,0,XX,CST-6,MG,28260,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,5/13/2009,2120,41.9,-87.6,41.9,-87.6,,Strong to severe thunderstorms moved across southern Lake Michigan during the evening hours of May 13th into the early morning hours of May 14th.,435,
167680,NORTH PT LT TO WIND PT WI (ZONE),NORTH POINT LTHOUSE,5/13/2009,2115,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,CST-6,MG,28492,Z,645,MKX,0,0,C-MAN Station, , , ,3,SE,3,SE,NORTH POINT LTHOUSE,5/13/2009,2115,43.046,-87.879,43.046,-87.879,,"A strong cold front moved across the nearshore waters of Lake Michigan, producing a line of thunderstorms.  Some of these thunderstorms produced severe wind gusts over the nearshore waters.",436,
167682,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,5/13/2009,2120,Marine Thunderstorm Wind,41, ,0,0,0,0,XX,CST-6,MG,28492,Z,646,MKX,0,0,C-MAN Station, , , ,1,ENE,1,ENE,KENOSHA,5/13/2009,2120,42.589,-87.809,42.589,-87.809,,"A strong cold front moved across the nearshore waters of Lake Michigan, producing a line of thunderstorms.  Some of these thunderstorms produced severe wind gusts over the nearshore waters.",437,
166227,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,5/13/2009,2250,Marine Thunderstorm Wind,55, ,0,0,0,0,XX,CST-6,MG,28260,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,5/13/2009,2300,41.72,-86.9,41.72,-86.9,,Strong to severe thunderstorms moved across southern Lake Michigan during the evening hours of May 13th into the early morning hours of May 14th.,438,
167683,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,5/13/2009,2250,Marine Thunderstorm Wind,34, ,0,0,0,0,XX,CST-6,MG,28492,Z,646,MKX,0,0,C-MAN Station, , , ,1,ENE,1,ENE,KENOSHA,5/13/2009,2250,42.589,-87.809,42.589,-87.809,,"A strong cold front moved across the nearshore waters of Lake Michigan, producing a line of thunderstorms.  Some of these thunderstorms produced severe wind gusts over the nearshore waters.",439,
171577,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,5/13/2009,2325,Marine Thunderstorm Wind,36, ,0,0,0,0,XX,EST-5,MG,29239,Z,46,IWX,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,5/13/2009,2326,41.72,-86.9,41.72,-86.9,The Michigan City Great Lakes Environmental Research Laboratory (GLERL) site recorded a 36 knot wind gust.,"Several lines of strong to locally severe thunderstorms affected portions of Illinois during the evening hours of May 13th and moved east into western Indiana and adjacent portions of far southeastern Lake Michigan during the early morning hours of the 14th. While instability was marginal, very strong wind fields were in place with a few of the strongest storms able to bring the strong winds to the surface.",440,
171578,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,5/13/2009,2355,Marine Thunderstorm Wind,55, ,0,0,0,0,XX,EST-5,MG,29239,Z,46,IWX,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,5/13/2009,2356,41.72,-86.9,41.72,-86.9,The Michigan City Great Lakes Environmental Research Laboratory (GLERL) site recorded a sustained wind of 41 knots with a peak gust of 55 knots.,"Several lines of strong to locally severe thunderstorms affected portions of Illinois during the evening hours of May 13th and moved east into western Indiana and adjacent portions of far southeastern Lake Michigan during the early morning hours of the 14th. While instability was marginal, very strong wind fields were in place with a few of the strongest storms able to bring the strong winds to the surface.",441,
174561,GARY TO BURNS HARBOR IN (ZONE),BURNS HARBOR,6/1/2009,350,Marine Thunderstorm Wind,44, ,0,0,0,0,XX,CST-6,MG,29815,Z,744,LOT,0,0,C-MAN Station, , , ,0,N,0,N,BURNS HARBOR,6/1/2009,350,41.65,-87.08,41.65,-87.08,,Strong thunderstorms moved across southern Lake Michigan during the early morning hours of June 1st.,442,
173135,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,6/1/2009,445,Marine Thunderstorm Wind,34, ,0,0,0,0,XX,EST-5,MG,29520,Z,46,IWX,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,6/1/2009,446,41.72,-86.9,41.72,-86.9,The Michigan City GLERL site recorded a 34 knot wind gust.,A frontal boundary was located across the area and allowed for the development of thunderstorms. One storm strengthened sufficiently to produce a 39 mph wind gust along the shore of Michigan City.,443,
179445,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,6/8/2009,1520,Marine Thunderstorm Wind,47, ,0,0,0,0,XX,CST-6,MG,30636,Z,646,MKX,0,0,Official NWS Observations, , , ,1,ENE,1,ENE,KENOSHA,6/8/2009,1520,42.589,-87.809,42.589,-87.809,,"A line of severe thunderstorms developed in the warm sector ahead of an approaching low pressure system. Warm, moist air and MLCAPE values of 1000-1500 J/kg continued to fuel the storms as they moved across southern Wisconsin. These storms produced damaging winds as they moved from Southeast Wisconsin out over the waters of Lake Michigan from near Wind Point south to Winthrop Harbor IL.  Hail up to 1/5 inches in diameter was reported inland away from Lake Michigan with these storms, however, no reports of hail over the nearshore waters were received.",444,
167654,SHEBOYGAN TO PT WASHINGTON WI (ZONE),SHEBOYGAN,6/19/2009,0,Marine Thunderstorm Wind,38, ,0,0,0,0,XX,CST-6,MG,28487,Z,643,MKX,0,0,C-MAN Station, , , ,1,E,1,E,SHEBOYGAN,6/19/2009,0,43.75,-87.692,43.75,-87.692,,"A surge of warm, moist air advection at the nose of a low level jet produced a line of scattered strong thunderstorms which moved over the nearshore waters of Lake Michigan.  Thunderstorm wind gusts to around 40 knots were generated.",445,
167655,WIND PT LT WI TO WINTHROP HBR IL (ZONE),KENOSHA,6/19/2009,40,Marine Thunderstorm Wind,44, ,0,0,0,0,XX,CST-6,MG,28487,Z,646,MKX,0,0,C-MAN Station, , , ,1,ENE,1,ENE,KENOSHA,6/19/2009,40,42.589,-87.809,42.589,-87.809,,"A surge of warm, moist air advection at the nose of a low level jet produced a line of scattered strong thunderstorms which moved over the nearshore waters of Lake Michigan.  Thunderstorm wind gusts to around 40 knots were generated.",446,
179405,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,6/19/2009,145,Marine Thunderstorm Wind,37, ,0,0,0,0,XX,CST-6,MG,30537,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,6/19/2009,150,41.9,-87.6,41.9,-87.6,,Strong to severe thunderstorms moved across southern Lake Michigan during the morning hours of June 19th.,447,
175938,ST JOSEPH TO SOUTH HAVEN MI (ZONE),SOUTH HAVEN HARBOR,6/19/2009,200,Marine Thunderstorm Wind,52, ,0,0,0,0,XX,EST-5,MG,30056,Z,844,GRR,0,0,Official NWS Observations, , , ,34,WNW,0,WNW,SOUTH HAVEN HARBOR,6/19/2009,315,42.5134,-86.9238,42.4,-86.27,A 60 mph measured wind gust was recorded at the South Haven coastal observation site. Severe thunderstorms with wind gusts between 50 and 60 mph and continuous lightning impacted Lake Michigan waters from St. Joseph north to South Haven and Holland.,Several rounds of thunderstorm squalls brought strong winds to much of the open lake and nearshore waters. A squall moved across southern Lake Michigan during the early morning hours producing wind gusts up to 52 kts and very intense lightning from St Joseph to Holland. Other thunderstorm squalls also crossed the lake during the mid afternoon and evening hours.  They brought wind gusts of 35 to 40 kts from St Joseph to Holland and adjacent open lake waters.,448,
175940,SOUTH HAVEN TO HOLLAND MI (ZONE),SOUTH HAVEN HARBOR,6/19/2009,200,Marine Thunderstorm Wind,52, ,0,0,0,0,XX,EST-5,MG,30056,Z,845,GRR,0,0,Official NWS Observations, , , ,39,WNW,0,WNW,SOUTH HAVEN HARBOR,6/19/2009,315,42.5818,-87.0007,42.4,-86.27,A 60 mph measured wind gust was recorded at the South Haven coastal observation site.  Severe thunderstorms with wind gusts to 60 mph and continuous lightning impacted Lake Michigan waters from South Haven to Holland.,Several rounds of thunderstorm squalls brought strong winds to much of the open lake and nearshore waters. A squall moved across southern Lake Michigan during the early morning hours producing wind gusts up to 52 kts and very intense lightning from St Joseph to Holland. Other thunderstorm squalls also crossed the lake during the mid afternoon and evening hours.  They brought wind gusts of 35 to 40 kts from St Joseph to Holland and adjacent open lake waters.,449,
179406,BURNS HARBOR TO MICHIGAN CITY IN (ZONE),MICHIGAN CITY,6/19/2009,210,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,CST-6,MG,30537,Z,745,LOT,0,0,C-MAN Station, , , ,0,N,0,N,MICHIGAN CITY,6/19/2009,215,41.72,-86.9,41.72,-86.9,,Strong to severe thunderstorms moved across southern Lake Michigan during the morning hours of June 19th.,450,
185957,GRAND HAVEN TO WHITEHALL MI (ZONE),MUSKEGON HARBOR,6/19/2009,300,Marine Thunderstorm Wind,35, ,0,0,0,0,XX,EST-5,MG,30056,Z,847,GRR,0,0,C-MAN Station, , , ,0,N,0,N,MUSKEGON HARBOR,6/19/2009,335,43.23,-86.23,43.23,-86.23,Wind gusted to 35 kts for thirty-five minutes at the GLERL observing station in Muskegon (MKGM4).  The winds were associated with a wake low and a convective complex that moved across Lake Michigan an onshore near South Haven.,Several rounds of thunderstorm squalls brought strong winds to much of the open lake and nearshore waters. A squall moved across southern Lake Michigan during the early morning hours producing wind gusts up to 52 kts and very intense lightning from St Joseph to Holland. Other thunderstorm squalls also crossed the lake during the mid afternoon and evening hours.  They brought wind gusts of 35 to 40 kts from St Joseph to Holland and adjacent open lake waters.,451,
167939,MICHIGAN CITY IN TO NEW BUFFALO MI (ZONE),MICHIGAN CITY,6/19/2009,315,Marine Thunderstorm Wind,40, ,0,0,0,0,XX,EST-5,MG,28536,Z,46,IWX,0,0,C-MAN Station, , , ,1,NW,1,NW,MICHIGAN CITY,6/19/2009,316,41.7268,-86.9092,41.7268,-86.9092,A 40 knot wind gust was recorded at the GLERL station near Michigan City.,A small cluster of thunderstorms developed in eastern Wisconsin and rapidly expanded eastward. A large cold pool developed and forced the convection towards the southeast acorss far southeastern Lake Michigan.,452,
178893,WILMETTE HARBOR TO NORTHERLY ISLAND IL (ZONE),HARRISON-DEVER CRIB,6/19/2009,935,Marine Thunderstorm Wind,49, ,0,0,0,0,XX,CST-6,MG,30537,Z,741,LOT,0,0,C-MAN Station, , , ,0,N,0,N,HARRISON-DEVER CRIB,6/19/2009,940,41.9,-87.6,41.9,-87.6,,Strong to severe thunderstorms moved across southern Lake Michigan during the morning hours of June 19th.,453,
